batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,cell_sets_per_sec,cumulative_flops,cumulative_flops_val_sync,epoch,flops_per_batch,mfu (%),step,train/gradient_norm,train_loss,val_loss
,,,,,,4.81101131439209,86345275932672.0,,0,1726905581568.0,0.8654336333274841,49,24.09069061279297,10.314544677734375,
,,,,,,5.732699871063232,172690551865344.0,,1,,1.031232476234436,99,19.275968551635742,6.65855073928833,
,,,,,,,,172690551865344.0,1,,,99,,,7.054238319396973
0.24221915006637573,16.414247512817383,0.3840646743774414,3.4130923748016357,0.11252689361572266,4.128492832183838,15.499814987182617,259035836186624.0,,1,,2.7881996631622314,149,20.199913024902344,5.072318077087402,
,,,,,,5.079999923706055,345381103730688.0,,2,,0.9138208627700806,199,27.08123016357422,4.1358256340026855,
,,,,,,,,345381103730688.0,2,,,199,,,4.345141410827637
,,,,,,6.346986293792725,431726388051968.0,,3,,0.6811701059341431,249,30.275955200195312,3.6812777519226074,
0.23941336572170258,22.814821243286133,0.35297179222106934,4.094709873199463,0.08620190620422363,4.176876068115234,4.900193214416504,518071672373248.0,,3,,0.8814761638641357,299,30.887435913085938,2.913961887359619,
,,,,,,,,518071672373248.0,3,,,299,,,3.3049216270446777
,,,,,,5.310052394866943,604416990248960.0,,4,,0.9552040696144104,349,18.011188507080078,2.260775566101074,
,,,,,,,690762207461376.0,,5,,,399,26.72833251953125,2.4950904846191406,
,,,,,,,,690762207461376.0,5,,,399,,,3.018157720565796
0.23715345561504364,14.132676124572754,0.3204936981201172,3.6016805171966553,0.08898448944091797,4.216679096221924,46.95177459716797,777107491782656.0,,5,,8.445966720581055,449,25.373199462890625,1.740396499633789,
,,,,,,5.267136096954346,863452776103936.0,,6,,0.947484016418457,499,17.14137077331543,1.6839146614074707,
,,,,,,,,863452776103936.0,6,,,499,,,2.5719971656799316
0.23279374837875366,19.45765495300293,0.3340625762939453,4.028579235076904,0.08292317390441895,4.295648097991943,60.759090423583984,949798060425216.0,,6,,10.929709434509277,549,18.159833908081055,1.5514297485351562,
,,,,,,5.479259967803955,1036143344746496.0,,7,,0.98564213514328,599,16.58968734741211,1.4712905883789062,
,,,,,,,,1036143344746496.0,7,,,599,,,2.4225568771362305
,,,,,,6.546161651611328,1122488629067776.0,,8,,0.7025459408760071,649,10.645142555236816,1.2522773742675781,
0.24025097489356995,23.00648307800293,0.34969019889831543,4.102941036224365,0.08522915840148926,4.162313938140869,6.387860298156738,1208833980497920.0,,8,,1.149086594581604,699,21.374544143676758,1.304123878479004,
,,,,,,,,1208833980497920.0,8,,,699,,,1.849331259727478
,,,,,,5.920007705688477,1295179197710336.0,,9,,1.0649265050888062,749,15.102534294128418,1.2135610580444336,
,,,,,,,1381524414922752.0,,10,,,799,9.234618186950684,1.0144739151000977,
,,,,,,,,1381524414922752.0,10,,,799,,,2.1078760623931885
0.237282857298851,15.71623706817627,0.378680944442749,4.4407806396484375,0.08527350425720215,4.21437931060791,47.19859313964844,1467869766352896.0,,10,,8.490365982055664,849,14.305643081665039,1.1335430145263672,
,,,,,,5.532686233520508,1554214983565312.0,,11,,0.995252788066864,899,11.617016792297363,0.9569053649902344,
,,,,,,,,1554214983565312.0,11,,,899,,,1.926201343536377
,,,,,,,1640560334995456.0,,12,,,949,12.165192604064941,1.0295586585998535,
0.23162153363227844,21.881420135498047,0.35504698753356934,4.143975734710693,0.0856778621673584,4.317387580871582,5.885735988616943,1726905552207872.0,,12,,1.058761477470398,999,12.63664722442627,0.9876875877380371,
,,,,,,,,1726905552207872.0,12,,,999,,,2.482358455657959
,,,,,,5.726302623748779,1813250903638016.0,,13,,1.0300816297531128,1049,9.493321418762207,1.135322093963623,
0.23535068333148956,21.67264747619629,0.37357354164123535,4.34679651260376,0.08594226837158203,4.248978614807129,13.654385566711426,1899596120850432.0,,13,,2.456232786178589,1099,9.36993408203125,0.9384918212890625,
,,,,,,,,1899596120850432.0,13,,,1099,,,2.872620105743408
,,,,,,5.473266124725342,1985941472280576.0,,14,,0.9845640063285828,1149,12.638870239257812,0.9183320999145508,
,,,,,,5.332325458526611,2072286689492992.0,,15,,0.5722748637199402,1199,11.430962562561035,0.9599533081054688,
,,,,,,,,2072286689492992.0,15,,,1199,,,2.5871145725250244
0.23826386034488678,17.44211196899414,0.36049795150756836,4.237157344818115,0.08508014678955078,4.197027683258057,46.17256546020508,2158632040923136.0,,15,,8.305797576904297,1249,15.713773727416992,1.1780996322631836,
,,,,,,6.376535415649414,2244977258135552.0,,16,,1.1470494270324707,1299,15.520983695983887,1.0008468627929688,
,,,,,,,,2244977258135552.0,16,,,1299,,,2.4401307106018066
,,,,,,,2331322475347968.0,,17,,,1349,7.1163458824157715,0.8819270133972168,
0.22246597707271576,20.005735397338867,0.3617265224456787,4.219623565673828,0.0857248306274414,4.49506950378418,4.919869899749756,2417667960995840.0,,17,,0.8850157260894775,1399,8.141319274902344,0.8736600875854492,
,,,,,,,,2417667960995840.0,17,,,1399,,,2.9618327617645264
,,,,,,5.981306552886963,2504013178208256.0,,18,,1.0759532451629639,1449,4.895817756652832,0.8357181549072266,
0.23881712555885315,21.845979690551758,0.3739337921142578,4.3915205001831055,0.08514904975891113,4.187304496765137,59.908424377441406,2590358395420672.0,,18,,10.776686668395996,1499,9.900769233703613,0.9902610778808594,
,,,,,,,,2590358395420672.0,18,,,1499,,,2.849295139312744
,,,,,,6.160728931427002,2676703612633088.0,,19,,1.1082289218902588,1549,17.860530853271484,1.0220708847045898,
,,,,,,5.852005958557129,2763048829845504.0,,20,,0.6280479431152344,1599,8.677762985229492,1.1037969589233398,
,,,,,,,,2763048829845504.0,20,,,1599,,,2.5296804904937744
0.2367045283317566,17.51952362060547,0.36684465408325195,4.322631359100342,0.08486604690551758,4.224676132202148,45.93684768676758,2849394315493376.0,,20,,8.263395309448242,1649,12.48058032989502,0.9032530784606934,
,,,,,,5.293095588684082,2935739532705792.0,,21,,0.9521538019180298,1699,9.015016555786133,0.9990925788879395,
,,,,,,,,2935739532705792.0,21,,,1699,,,3.4121460914611816
,,,,,,6.116246700286865,3022084749918208.0,,22,,0.6564067006111145,1749,6.236181735992432,0.8561530113220215,
0.23164483904838562,22.117366790771484,0.3846898078918457,4.436267375946045,0.0867147445678711,4.316953659057617,7.367476940155029,3108429967130624.0,,22,,1.3253059387207031,1799,15.863597869873047,0.9326481819152832,
,,,,,,,,3108429967130624.0,22,,,1799,,,3.2635788917541504
,,,,,,5.488312244415283,3194775452778496.0,,23,,0.9872705340385437,1849,7.606322288513184,0.7719664573669434,
,,,,,,,3281120669990912.0,,24,,,1899,5.361611366271973,0.9801340103149414,
,,,,,,,,3281120669990912.0,24,,,1899,,,3.4570226669311523
0.24001727998256683,15.29516315460205,0.3523733615875244,4.148487567901611,0.08494019508361816,4.1663665771484375,48.46397018432617,3367465887203328.0,,24,,8.717989921569824,1949,6.217193603515625,1.1585659980773926,
,,,,,,6.292291641235352,3453811104415744.0,,25,,1.1318951845169067,1999,7.5589985847473145,1.1565589904785156,
,,,,,,,,3453811104415744.0,25,,,1999,,,3.8383145332336426
0.23554962873458862,17.825529098510742,0.322676420211792,3.7702503204345703,0.08558487892150879,4.245389938354492,57.553245544433594,3540156590063616.0,,25,,10.353023529052734,2049,16.239355087280273,0.8800816535949707,
,,,,,,5.204944133758545,3626501807276032.0,,26,,0.9362965822219849,2099,6.5502729415893555,0.869384765625,
,,,,,,,,3626501807276032.0,26,,,2099,,,5.175273418426514
,,,,,,6.13718843460083,3712847024488448.0,,27,,0.6586542129516602,2149,4.9990925788879395,0.7898707389831543,
0.2374969720840454,23.18728256225586,0.37720513343811035,4.387762069702148,0.0859675407409668,4.210579872131348,6.355741024017334,3799192241700864.0,,27,,1.1433088779449463,2199,11.320475578308105,0.7844710350036621,
,,,,,,,,3799192241700864.0,27,,,2199,,,3.7002551555633545
,,,,,,6.067648887634277,3885537458913280.0,,28,,1.0914851427078247,2249,6.165817737579346,0.7594795227050781,
,,,,,,,3971882944561152.0,,29,,,2299,5.099865436553955,0.954596996307373,
,,,,,,,,3971882944561152.0,29,,,2299,,,4.390349864959717
0.23658780753612518,16.19419288635254,0.3832411766052246,4.465480327606201,0.08582305908203125,4.226760387420654,45.12022018432617,4058228161773568.0,,29,,8.116496086120605,2349,5.975399971008301,0.8038196563720703,
,,,,,,6.230769634246826,4144573378985984.0,,30,,1.1208282709121704,2399,4.634314060211182,1.0215668678283691,
,,,,,,,,4144573378985984.0,30,,,2399,,,4.668685436248779
,,,,,,,4230918596198400.0,,31,,,2449,5.579776287078857,0.8948698043823242,
0.23127347230911255,20.8001766204834,0.3527531623840332,4.094642639160156,0.08614993095397949,4.323885440826416,5.868052005767822,4317264081846272.0,,31,,1.0555803775787354,2499,6.2986741065979,0.9321613311767578,
,,,,,,,,4317264081846272.0,31,,,2499,,,5.102001190185547
,,,,,,6.316381931304932,4403609299058688.0,,32,,1.1362286806106567,2549,5.586377143859863,0.8516669273376465,
0.23416975140571594,21.88983154296875,0.3547797203063965,4.162679672241211,0.08522868156433105,4.270406246185303,53.881568908691406,4489954516271104.0,,32,,9.692540168762207,2599,12.0407133102417,0.8119039535522461,
,,,,,,,,4489954516271104.0,32,,,2599,,,4.699246406555176
,,,,,,5.906062602996826,4576300001918976.0,,33,,1.062417984008789,2649,11.164169311523438,0.9433302879333496,
,,,,,,5.441904544830322,4662644950695936.0,,34,,0.5840350985527039,2699,12.277026176452637,0.9312362670898438,
,,,,,,,,4662644950695936.0,34,,,2699,,,3.358402967453003
0.24218052625656128,16.860546112060547,0.34993839263916016,4.063071250915527,0.08612656593322754,4.129150867462158,46.10714340209961,4748990436343808.0,,34,,8.294029235839844,2749,5.099082946777344,0.7750911712646484,
,,,,,,5.288535118103027,4835335921991680.0,,35,,0.9513334035873413,2799,8.660393714904785,0.7499551773071289,
,,,,,,,,4835335921991680.0,35,,,2799,,,4.858614921569824
,,,,,,,4921680870768640.0,,36,,,2849,6.453542232513428,0.9747657775878906,
0.23784203827381134,23.86651039123535,0.4295773506164551,5.024954795837402,0.08548879623413086,4.204471111297607,6.566580295562744,5008026356416512.0,,36,,1.181235909461975,2899,10.22847843170166,0.7290787696838379,
,,,,,,,,5008026356416512.0,36,,,2899,,,4.553298473358154
,,,,,,6.620599746704102,5094371305193472.0,,37,,1.1909531354904175,2949,4.9200263023376465,0.8234634399414062,
0.23999935388565063,21.54638671875,0.3750417232513428,4.3677449226379395,0.08586621284484863,4.166677951812744,49.98429489135742,5180716790841344.0,,37,,8.991475105285645,2999,4.670776844024658,0.678227424621582,
,,,,,,,,5180716790841344.0,37,,,2999,,,5.381257057189941
,,,,,,5.747125148773193,5267062276489216.0,,38,,1.033827304840088,3049,10.997276306152344,0.9051961898803711,
,,,,,,5.32131290435791,5353407225266176.0,,39,,0.571092963218689,3099,5.717361927032471,0.7098855972290039,
,,,,,,,,5353407225266176.0,39,,,3099,,,4.358410358428955
0.23957064747810364,17.174789428710938,0.3802924156188965,4.4717559814453125,0.08504319190979004,4.174133777618408,46.070743560791016,5439752710914048.0,,39,,8.287481307983398,3149,8.438694953918457,0.7886815071105957,
,,,,,,5.106925964355469,5526097659691008.0,,40,,0.9186644554138184,3199,4.240562438964844,0.7476973533630371,
,,,,,,,,5526097659691008.0,40,,,3199,,,4.723162651062012
,,,,,,6.403112888336182,5612443145338880.0,,41,,0.6871936917304993,3249,4.367300987243652,1.0068745613098145,
0.23667702078819275,23.41558837890625,0.379863977432251,4.473716735839844,0.08491015434265137,4.225167274475098,5.829959392547607,5698788630986752.0,,41,,1.0487279891967773,3299,7.992439270019531,0.9886331558227539,
,,,,,,,,5698788630986752.0,41,,,3299,,,4.197127819061279
,,,,,,6.246840476989746,5785133579763712.0,,42,,1.1237190961837769,3349,4.598879337310791,0.8521080017089844,
,,,,,,,5871479065411584.0,,43,,,3399,14.601460456848145,1.0228056907653809,
,,,,,,,,5871479065411584.0,43,,,3399,,,3.771376132965088
0.23575249314308167,14.728947639465332,0.35967278480529785,4.254546165466309,0.08453845977783203,4.241736888885498,47.33845520019531,5957824551059456.0,,43,,8.515524864196777,3449,15.240669250488281,0.8533167839050293,
,,,,,,6.495368957519531,6044169499836416.0,,44,,1.1684259176254272,3499,4.227054595947266,1.0719332695007324,
,,,,,,,,6044169499836416.0,44,,,3499,,,4.519593715667725
0.23685577511787415,18.964868545532227,0.3789336681365967,4.425185680389404,0.08563113212585449,4.221978664398193,62.256736755371094,6130514985484288.0,,44,,11.199114799499512,3549,12.346761703491211,0.8292083740234375,
,,,,,,5.5327067375183105,6216859934261248.0,,45,,0.9952564835548401,3599,8.600982666015625,1.8689465522766113,
,,,,,,,,6216859934261248.0,45,,,3599,,,4.643902778625488
,,,,,,6.037060260772705,6303205419909120.0,,46,,0.6479082703590393,3649,7.1190924644470215,0.8315677642822266,
0.22913695871829987,20.82052230834961,0.3626739978790283,4.229511737823486,0.08574843406677246,4.36420202255249,6.091922760009766,6389550905556992.0,,46,,1.0958516597747803,3699,4.941008567810059,0.7449703216552734,
,,,,,,,,6389550905556992.0,46,,,3699,,,4.415170669555664
,,,,,,5.676366329193115,6475895854333952.0,,47,,1.0210988521575928,3749,6.212667942047119,0.8968505859375,
,,,,,,,6562241339981824.0,,48,,,3799,8.011475563049316,0.9477519989013672,
,,,,,,,,6562241339981824.0,48,,,3799,,,4.932871341705322
0.23759706318378448,18.13993263244629,0.402324914932251,4.731719017028809,0.08502721786499023,4.208806037902832,47.52316665649414,6648586288758784.0,,48,,8.548751831054688,3849,4.129037380218506,0.715052604675293,
,,,,,,5.961476802825928,6734931774406656.0,,49,,1.0723861455917358,3899,5.646045684814453,0.8646512031555176,
,,,,,,,,6734931774406656.0,49,,,3899,,,4.621716022491455
0.23003022372722626,21.929916381835938,0.3670170307159424,4.326753616333008,0.08482503890991211,4.347254753112793,69.68941497802734,6821277260054528.0,,49,,12.536149978637695,3949,5.070850849151611,0.6501617431640625,
,,,,,,4.987017631530762,6907622208831488.0,,50,,0.8970946073532104,3999,5.592675685882568,1.9101381301879883,
,,,,,,,,6907622208831488.0,50,,,3999,,,4.139739036560059
,,,,,,6.104706764221191,6993967694479360.0,,51,,1.0981512069702148,4049,9.877495765686035,0.8627200126647949,
0.24034714698791504,24.650413513183594,0.37545108795166016,4.441287040710449,0.08453655242919922,4.160648345947266,23.60373878479004,7080313180127232.0,,51,,4.2459821701049805,4099,10.872112274169922,0.9073710441589355,
,,,,,,,,7080313180127232.0,51,,,4099,,,3.4853413105010986
,,,,,,5.928214073181152,7166658128904192.0,,52,,1.0664026737213135,4149,7.189255237579346,0.7566156387329102,
,,,,,,5.688070297241211,7253003614552064.0,,53,,0.6104540228843689,4199,4.967423915863037,0.8751239776611328,
,,,,,,,,7253003614552064.0,53,,,4199,,,3.2611336708068848
0.2393101155757904,17.797298431396484,0.40721726417541504,4.6731977462768555,0.08713889122009277,4.178678512573242,46.569183349609375,7339348563329024.0,,53,,8.377144813537598,4249,3.8068783283233643,0.7352867126464844,
,,,,,,6.621954917907715,7425694048976896.0,,54,,1.1911970376968384,4299,3.721972703933716,0.7684469223022461,
,,,,,,,,7425694048976896.0,54,,,4299,,,4.55364990234375
,,,,,,,7512039534624768.0,,55,,,4349,5.506643772125244,0.9228439331054688,
0.23218609392642975,22.095314025878906,0.3758821487426758,4.32934045791626,0.0868220329284668,4.30689001083374,8.270146369934082,7598384483401728.0,,55,,1.4876835346221924,4399,3.5108542442321777,0.6489887237548828,
,,,,,,,,7598384483401728.0,55,,,4399,,,3.6430439949035645
,,,,,,5.979824066162109,7684729969049600.0,,56,,1.0756865739822388,4449,3.865903377532959,0.7399530410766602,
0.2333994209766388,20.291967391967773,0.3835630416870117,4.437646389007568,0.08643388748168945,4.284500598907471,27.677997589111328,7771074917826560.0,,56,,4.978884220123291,4499,11.949108123779297,0.8747014999389648,
,,,,,,,,7771074917826560.0,56,,,4499,,,4.755204200744629
,,,,,,5.334693431854248,7857420403474432.0,,57,,0.9596366286277771,4549,5.9980692863464355,0.8219327926635742,
,,,,,,5.310812950134277,7943765889122304.0,,58,,0.5699660778045654,4599,4.377209186553955,0.7498226165771484,
,,,,,,,,7943765889122304.0,58,,,4599,,,4.232102870941162
0.23240408301353455,16.6563663482666,0.34735965728759766,3.949256420135498,0.08795571327209473,4.302850246429443,58.50613784790039,8030110837899264.0,,58,,10.524435043334961,4649,4.627143383026123,0.7026171684265137,
,,,,,,5.724648952484131,8116456323547136.0,,59,,1.0297842025756836,4699,3.5659525394439697,0.7089276313781738,
,,,,,,,,8116456323547136.0,59,,,4699,,,5.421566009521484
,,,,,,,8202801809195008.0,,60,,,4749,4.94303035736084,0.6956572532653809,
0.23289014399051666,21.035680770874023,0.360126256942749,4.19745397567749,0.08579635620117188,4.293869972229004,5.854937553405762,8289146757971968.0,,60,,1.053221344947815,4799,3.6799120903015137,0.7991232872009277,
,,,,,,,,8289146757971968.0,60,,,4799,,,3.522536277770996
,,,,,,6.5067219734191895,8375492243619840.0,,61,,1.1704682111740112,4849,3.0726470947265625,0.7091798782348633,
,,,,,,,8461837192396800.0,,62,,,4899,3.98311710357666,0.7275886535644531,
,,,,,,,,8461837192396800.0,62,,,4899,,,4.808026313781738
0.2347026914358139,15.932254791259766,0.3139970302581787,3.636160135269165,0.08635401725769043,4.260709285736084,10.950152397155762,8548182678044672.0,,62,,1.969779133796692,4949,3.804483413696289,0.7625880241394043,
,,,,,,5.908054351806641,8634528163692544.0,,63,,1.0627762079238892,4999,4.408838272094727,0.9596810340881348,
,,,,,,,,8634528163692544.0,63,,,4999,,,3.951329231262207
0.24161690473556519,18.961872100830078,0.3639669418334961,4.27445650100708,0.08514928817749023,4.1387834548950195,57.57251739501953,8720873112469504.0,,63,,10.356490135192871,5049,10.170939445495605,0.7277669906616211,
,,,,,,5.730648040771484,8807218598117376.0,,64,,1.0308634042739868,5099,4.080113410949707,0.6875667572021484,
,,,,,,,,8807218598117376.0,64,,,5099,,,4.777073383331299
,,,,,,6.403487205505371,8893563546894336.0,,65,,0.6872338652610779,5149,12.420365333557129,0.7873082160949707,
0.23660747706890106,22.850770950317383,0.3670222759246826,4.194158554077148,0.08750796318054199,4.226408958435059,7.192622184753418,8979909032542208.0,,65,,1.2938519716262817,5199,5.73866081237793,0.928164005279541,
,,,,,,,,8979909032542208.0,65,,,5199,,,3.852271318435669
,,,,,,5.471035957336426,9066253981319168.0,,66,,0.9841628074645996,5249,3.395846128463745,0.7244057655334473,
,,,,,,,9152600003837952.0,,67,,,5299,3.5976102352142334,0.7080812454223633,
,,,,,,,,9152600003837952.0,67,,,5299,,,4.776974201202393
0.2336847186088562,17.00506591796875,0.3377711772918701,3.8386390209198,0.08799242973327637,4.279270172119141,45.864925384521484,9238944952614912.0,,67,,8.250457763671875,5349,4.356697082519531,0.7257823944091797,
,,,,,,6.148421764373779,9325289901391872.0,,68,,1.1060149669647217,5399,2.705324411392212,0.6762971878051758,
,,,,,,,,9325289901391872.0,68,,,5399,,,3.1380529403686523
0.2333960235118866,23.378746032714844,0.38568544387817383,4.512979507446289,0.08546137809753418,4.284563064575195,69.31900024414062,9411635923910656.0,,68,,12.469518661499023,5449,9.475302696228027,0.8888874053955078,
,,,,,,5.609729290008545,9497980872687616.0,,69,,1.009111762046814,5499,4.291402339935303,0.6836891174316406,
,,,,,,,,9497980872687616.0,69,,,5499,,,3.806868553161621
,,,,,,6.058845520019531,9584325821464576.0,,70,,0.6502463221549988,5549,4.696723461151123,0.9622640609741211,
0.2348291426897049,20.781715393066406,0.3494277000427246,4.107524871826172,0.08507013320922852,4.258415222167969,7.070750713348389,9670671843983360.0,,70,,1.2719290256500244,5599,8.597063064575195,0.7947602272033691,
,,,,,,,,9670671843983360.0,70,,,5599,,,3.5524895191192627
,,,,,,5.689493179321289,9757016792760320.0,,71,,1.0234601497650146,5649,2.429250478744507,0.8137111663818359,
,,,,,,5.236355781555176,9843361741537280.0,,72,,0.5619752407073975,5699,3.5868828296661377,0.7729387283325195,
,,,,,,,,9843361741537280.0,72,,,5699,,,4.341543197631836
0.22637781500816345,14.624661445617676,0.30321574211120605,3.5407748222351074,0.08563542366027832,4.417394161224365,8.84312915802002,9929706690314240.0,,72,,1.5907552242279053,5749,6.071232318878174,0.6942920684814453,
,,,,,,5.508315563201904,1.0016052712833024e+16,,73,,0.990868866443634,5799,2.9276137351989746,0.6419100761413574,
,,,,,,,,1.0016052712833024e+16,73,,,5799,,,3.476010322570801
,,,,,,,1.0102397661609984e+16,,74,,,5849,11.613320350646973,0.9308600425720215,
0.22741970419883728,19.587322235107422,0.35225820541381836,4.1140594482421875,0.08562302589416504,4.397156238555908,5.620522975921631,1.0188742610386944e+16,,74,,1.011053442955017,5899,7.104737758636475,1.0423564910888672,
,,,,,,,,1.0188742610386944e+16,74,,,5899,,,3.504971504211426
,,,,,,7.024001598358154,1.0275088632905728e+16,,75,,1.263519525527954,5949,5.407853603363037,0.907264232635498,
0.2397741973400116,22.151243209838867,0.35262298583984375,4.135361671447754,0.08527016639709473,4.170590400695801,42.403594970703125,1.0361433581682688e+16,,75,,7.62781286239624,5999,2.550999164581299,0.6110439300537109,
,,,,,,,,1.0361433581682688e+16,75,,,5999,,,3.3890373706817627
,,,,,,5.534214973449707,1.0447778530459648e+16,,76,,0.9955278038978577,6049,5.602367877960205,0.8166065216064453,
,,,,,,5.267664432525635,1.0534124552978432e+16,,77,,0.5653352737426758,6099,2.184631586074829,0.683128833770752,
,,,,,,,,1.0534124552978432e+16,77,,,6099,,,3.4911949634552
0.2440585196018219,19.03717613220215,0.4540290832519531,5.351889133453369,0.08483529090881348,4.097378253936768,47.86009979248047,1.0620469501755392e+16,,77,,8.60936164855957,6149,4.509934425354004,0.6504154205322266,
,,,,,,6.037497043609619,1.0706814450532352e+16,,78,,1.0860612392425537,6199,8.64220905303955,0.7421679496765137,
,,,,,,,,1.0706814450532352e+16,78,,,6199,,,3.1202971935272217
,,,,,,,1.0793160473051136e+16,,79,,,6249,4.462021350860596,0.826289176940918,
0.234506756067276,22.059091567993164,0.38436031341552734,4.501806735992432,0.08537912368774414,4.2642693519592285,7.605255126953125,1.0879505421828096e+16,,79,,1.3680789470672607,6299,4.552247047424316,0.6751360893249512,
,,,,,,,,1.0879505421828096e+16,79,,,6299,,,3.1824276447296143
,,,,,,6.248587608337402,1.0965850370605056e+16,,80,,1.1240334510803223,6349,2.1132822036743164,0.8779788017272949,
,,,,,,,1.1052195319382016e+16,,81,,,6399,9.254226684570312,0.8518276214599609,
,,,,,,,,1.1052195319382016e+16,81,,,6399,,,3.2348670959472656
